INFO  2015-04-07 11:49:51,143 51296ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:49:51,340 51493ms stivalBeheerController Index              - Festivals ophalen.
INFO  2015-04-07 11:49:51,341 51494ms stivalBeheerController Index              - Festivals opgehaald en in een model gestopt.
INFO  2015-04-07 11:50:06,482 66635ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:06,483 66636ms HomeController         Business           - Maak link voor Bussiness aan in de view
INFO  2015-04-07 11:50:08,625 68778ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:08,626 68779ms HomeController         Contact            - Maak link voor Contact aan in de view
INFO  2015-04-07 11:50:13,216 73369ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:13,221 73374ms HomeController         Events             - Aantal events per pagina is 8
INFO  2015-04-07 11:50:13,253 73406ms HomeController         Events             - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:50:17,153 77306ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:17,157 77310ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 11:50:17,177 77330ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:50:17,178 77331ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 11:50:17,219 77372ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 11:50:17,284 77437ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 11:50:25,143 85296ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:25,167 85320ms FestivalController     Index              - Maak sessie aan voor User
INFO  2015-04-07 11:50:25,168 85321ms FestivalController     Index              - Controleer of comment correct is
INFO  2015-04-07 11:50:25,168 85321ms FestivalController     Index              - Voeg comment toe
INFO  2015-04-07 11:50:41,433 101586ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:41,443 101596ms FestivalController     Index              - Maak sessie aan voor User
INFO  2015-04-07 11:50:41,443 101596ms FestivalController     Index              - Controleer of comment correct is
INFO  2015-04-07 11:50:41,443 101596ms FestivalController     Index              - Voeg comment toe
INFO  2015-04-07 11:50:41,653 101806ms FestivalController     Index              - Geef comment van festival
INFO  2015-04-07 11:50:41,653 101806ms FestivalController     Index              - Verstuur e-mail user bij een nieuwe reactie op comment
INFO  2015-04-07 11:50:42,923 103076ms FestivalController     Index              - Geef een RedirectToAction terug
INFO  2015-04-07 11:50:42,943 103096ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:50:42,943 103096ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 11:50:42,953 103106ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
